AMount,Total,SRNO,Date,AveragePrice,BuyORSell,OrHold,Price,TQQQInvest,TOtQty,TQQQInvested,TQQQValues,PL,Adj Close,QQQInvest,QTRY,QQQInvested,QQQValues,PL,Invested,Price,,,,SOXL,10,,,,,
1000,"75,000.00",1095,6/11/2021,39.51,S,H,39.49,500.00,12.66,500.00,500.00,0.00%,25.49,500,"465,141.70","11,168,081.26","11,856,461.94",6.16%,"75,000.00","11,856,961.94",15709.28%,1,,,,,,,,
0,"75,000.00",1096,6/14/2021,39.67,B,B,41.17,"11,856,461.94","288,000.56","11,856,961.94","11,856,983.21",0.00%,24.93,0,0.00,0.00,0.00,0.00%,"75,000.00","11,856,983.21",15709.31%,11856.46194,,,,,,,,
0,"75,000.00",1097,6/15/2021,39.78,B,H,40.04,0.00,"288,000.56","11,856,961.94","11,531,542.57",-2.74%,24.84,0,0.00,0.00,0.00,0.00%,"75,000.00","11,531,542.57",15275.39%,0,,,,,,,,
0,"75,000.00",1098,6/16/2021,39.91,S,S,39.18,0.00,0.00,0.00,0.00,0.00%,24.61,"11,531,542.57","468,571.42","11,531,542.57","11,531,542.57",0.00%,"75,000.00","11,531,542.57",15275.39%,11531.54257,,,,,,,,
0,"75,000.00",1099,6/17/2021,40.20,B,B,40.31,"11,531,542.57","286,071.51","11,531,542.57","11,531,542.57",0.00%,25.87,0,0.00,0.00,0.00,0.00%,"75,000.00","11,531,542.57",15275.39%,11531.54257,,,,,,,,
0,"75,000.00",1100,6/18/2021,40.16,S,S,37.32,0.00,0.00,0.00,0.00,0.00%,27.28,"11,531,542.57","422,710.50","11,531,542.57","11,531,542.57",0.00%,"75,000.00","11,531,542.57",15275.39%,11531.54257,,,,,,,,
0,"75,000.00",1101,6/21/2021,40.03,S,H,38.12,0.00,0.00,0.00,0.00,0.00%,25.97,0,"422,710.50","11,531,542.57","10,977,791.81",-4.80%,"75,000.00","10,977,791.81",14537.06%,0,,,,,,,,
0,"75,000.00",1102,6/22/2021,39.92,S,H,38.6,0.00,0.00,0.00,0.00,0.00%,26.09,0,"422,710.50","11,531,542.57","11,028,517.07",-4.36%,"75,000.00","11,028,517.07",14604.69%,0,,,,,,,,
0,"75,000.00",1103,6/23/2021,39.99,S,H,39.05,0.00,0.00,0.00,0.00,0.00%,25.93,0,"422,710.50","11,531,542.57","10,960,883.39",-4.95%,"75,000.00","10,960,883.39",14514.51%,0,,,,,,,,
0,"75,000.00",1104,6/24/2021,40.18,B,B,41.08,"10,960,883.39","266,818.00","10,960,883.39","10,960,883.39",0.00%,26.05,0,0.00,0.00,0.00,0.00%,"75,000.00","10,960,883.39",14514.51%,10960.88339,,,,,,,,
0,"75,000.00",1105,6/25/2021,40.40,B,H,40.66,0.00,"266,818.00","10,960,883.39","10,848,819.83",-1.02%,25.28,0,0.00,0.00,0.00,0.00%,"75,000.00","10,848,819.83",14365.09%,0,,,,,,,,
0,"75,000.00",1106,6/28/2021,40.69,B,H,43.65,0.00,"266,818.00","10,960,883.39","11,646,605.65",6.26%,25.83,0,0.00,0.00,0.00,0.00%,"75,000.00","11,646,605.65",15428.81%,0,,,,,,,,
0,"75,000.00",1107,6/29/2021,41.00,B,H,44.64,0.00,"266,818.00","10,960,883.39","11,910,755.47",8.67%,26.17,0,0.00,0.00,0.00,0.00%,"75,000.00","11,910,755.47",15781.01%,0,,,,,,,,
0,"75,000.00",1108,6/30/2021,41.38,B,H,44.54,0.00,"266,818.00","10,960,883.39","11,884,073.67",8.42%,26.47,0,0.00,0.00,0.00,0.00%,"75,000.00","11,884,073.67",15745.43%,0,,,,,,,,
0,"75,000.00",1109,7/1/2021,41.70,B,H,42.57,0.00,"266,818.00","10,960,883.39","11,358,442.21",3.63%,26.48,0,0.00,0.00,0.00,0.00%,"75,000.00","11,358,442.21",15044.59%,0,,,,,,,,
1000,"76,000.00",1110,7/2/2021,42.55,B,H,43.32,500.00,"266,829.54","10,961,383.39","11,559,055.71",5.45%,26.96,500,18.55,500.00,500.00,0.00%,"76,000.00","11,559,555.71",15109.94%,1,,,,,,,,
0,"76,000.00",1111,7/6/2021,43.14,S,S,43.04,0.00,0.00,0.00,0.00,0.00%,27.89,"11,559,055.71","414,470.17","11,559,555.71","11,559,572.96",0.00%,"76,000.00","11,559,572.96",15109.96%,11559.05571,,,,,,,,
0,"76,000.00",1112,7/7/2021,43.62,S,H,41.24,0.00,0.00,0.00,0.00,0.00%,28.66,0,"414,470.17","11,559,555.71","11,878,714.99",2.76%,"76,000.00","11,878,714.99",15529.89%,0,,,,,,,,
0,"76,000.00",1113,7/8/2021,43.52,S,H,39.78,0.00,0.00,0.00,0.00,0.00%,29.01,0,"414,470.17","11,559,555.71","12,023,779.55",4.02%,"76,000.00","12,023,779.55",15720.76%,0,,,,,,,,
0,"76,000.00",1114,7/9/2021,43.55,S,H,41.77,0.00,0.00,0.00,0.00,0.00%,27.78,0,"414,470.17","11,559,555.71","11,513,981.24",-0.39%,"76,000.00","11,513,981.24",15049.98%,0,,,,,,,,
0,"76,000.00",1115,7/12/2021,43.47,S,H,43.33,0.00,0.00,0.00,0.00,0.00%,27.67,0,"414,470.17","11,559,555.71","11,468,389.52",-0.79%,"76,000.00","11,468,389.52",14989.99%,0,,,,,,,,
0,"76,000.00",1116,7/13/2021,43.31,S,H,42.62,0.00,0.00,0.00,0.00,0.00%,26.98,0,"414,470.17","11,559,555.71","11,182,405.11",-3.26%,"76,000.00","11,182,405.11",14613.69%,0,,,,,,,,
0,"76,000.00",1117,7/14/2021,43.32,S,H,42.16,0.00,0.00,0.00,0.00,0.00%,27.94,0,"414,470.17","11,559,555.71","11,580,296.47",0.18%,"76,000.00","11,580,296.47",15137.23%,0,,,,,,,,
0,"76,000.00",1118,7/15/2021,43.03,S,H,39.42,0.00,0.00,0.00,0.00,0.00%,28.82,0,"414,470.17","11,559,555.71","11,945,030.21",3.33%,"76,000.00","11,945,030.21",15617.15%,0,,,,,,,,
0,"76,000.00",1119,7/16/2021,42.67,S,H,36.76,0.00,0.00,0.00,0.00,0.00%,28.73,0,"414,470.17","11,559,555.71","11,907,727.90",3.01%,"76,000.00","11,907,727.90",15568.06%,0,,,,,,,,
0,"76,000.00",1120,7/19/2021,42.10,S,H,36.84,0.00,0.00,0.00,0.00,0.00%,30.57,0,"414,470.17","11,559,555.71","12,670,353.01",9.61%,"76,000.00","12,670,353.01",16571.52%,0,,,,,,,,
0,"76,000.00",1121,7/20/2021,41.59,S,H,38.34,0.00,0.00,0.00,0.00,0.00%,29.71,0,"414,470.17","11,559,555.71","12,313,908.66",6.53%,"76,000.00","12,313,908.66",16102.51%,0,,,,,,,,
0,"76,000.00",1122,7/21/2021,41.39,B,B,41.85,"12,313,908.66","294,239.16","12,313,908.66","12,313,908.66",0.00%,28.57,0,0.00,0.00,0.00,0.00%,"76,000.00","12,313,908.66",16102.51%,12313.90866,,,,,,,,
0,"76,000.00",1123,7/22/2021,41.51,S,S,40.74,0.00,0.00,0.00,0.00,0.00%,29.33,"12,313,908.66","419,840.05","12,313,908.66","12,313,908.66",0.00%,"76,000.00","12,313,908.66",16102.51%,12313.90866,,,,,,,,
0,"76,000.00",1124,7/23/2021,41.48,B,B,41.55,"12,313,908.66","296,363.63","12,313,908.66","12,313,908.66",0.00%,28.81,0,0.00,0.00,0.00,0.00%,"76,000.00","12,313,908.66",16102.51%,12313.90866,,,,,,,,
1000,"77,000.00",1125,7/26/2021,41.32,B,H,41.45,500.00,"296,375.69","12,314,408.66","12,284,772.30",-0.24%,28.55,500,17.51,500.00,500.00,0.00%,"77,000.00","12,285,272.30",15854.90%,1,,,,,,,,
0,"77,000.00",1126,7/27/2021,41.08,S,S,39.15,0.00,0.00,0.00,0.00,0.00%,29.45,"12,284,772.30","417,157.49","12,285,272.30","12,285,288.06",0.00%,"77,000.00","12,285,288.06",15854.92%,12284.7723,,,,,,,,
0,"77,000.00",1127,7/28/2021,40.75,B,B,41.18,"12,285,288.06","298,331.42","12,285,288.06","12,285,288.06",0.00%,29.44,0,0.00,0.00,0.00,0.00%,"77,000.00","12,285,288.06",15854.92%,12285.28806,,,,,,,,
0,"77,000.00",1128,7/29/2021,40.94,B,H,43.45,0.00,"298,331.42","12,285,288.06","12,962,500.40",5.51%,28.95,0,0.00,0.00,0.00,0.00%,"77,000.00","12,962,500.40",16734.42%,0,,,,,,,,
0,"77,000.00",1129,7/30/2021,41.34,B,H,44.39,0.00,"298,331.42","12,285,288.06","13,242,931.93",7.80%,29.36,0,0.00,0.00,0.00,0.00%,"77,000.00","13,242,931.93",17098.61%,0,,,,,,,,
0,"77,000.00",1130,8/2/2021,42.34,B,H,45.21,0.00,"298,331.42","12,285,288.06","13,487,563.70",9.79%,30.11,0,0.00,0.00,0.00,0.00%,"77,000.00","13,487,563.70",17416.32%,0,,,,,,,,
0,"77,000.00",1131,8/3/2021,43.03,B,H,45.97,0.00,"298,331.42","12,285,288.06","13,714,295.59",11.63%,30.18,0,0.00,0.00,0.00,0.00%,"77,000.00","13,714,295.59",17710.77%,0,,,,,,,,
0,"77,000.00",1132,8/4/2021,43.66,B,H,47.61,0.00,"298,331.42","12,285,288.06","14,203,559.12",15.61%,30.36,0,0.00,0.00,0.00,0.00%,"77,000.00","14,203,559.12",18346.18%,0,,,,,,,,
0,"77,000.00",1133,8/5/2021,44.32,B,H,47.17,0.00,"298,331.42","12,285,288.06","14,072,293.29",14.55%,29.91,0,0.00,0.00,0.00,0.00%,"77,000.00","14,072,293.29",18175.71%,0,,,,,,,,
0,"77,000.00",1134,8/6/2021,44.88,B,H,46.63,0.00,"298,331.42","12,285,288.06","13,911,194.33",13.23%,28.42,0,0.00,0.00,0.00,0.00%,"77,000.00","13,911,194.33",17966.49%,0,,,,,,,,
0,"77,000.00",1135,8/9/2021,45.43,B,H,46.15,0.00,"298,331.42","12,285,288.06","13,767,995.24",12.07%,28.09,0,0.00,0.00,0.00,0.00%,"77,000.00","13,767,995.24",17780.51%,0,,,,,,,,
0,"77,000.00",1136,8/10/2021,46.00,S,S,44.45,0.00,0.00,0.00,0.00,0.00%,27.71,"13,767,995.24","496,860.17","13,767,995.24","13,767,995.24",0.00%,"77,000.00","13,767,995.24",17780.51%,13767.99524,,,,,,,,
0,"77,000.00",1137,8/11/2021,46.36,S,H,44.17,0.00,0.00,0.00,0.00,0.00%,27.63,0,"496,860.17","13,767,995.24","13,728,246.43",-0.29%,"77,000.00","13,728,246.43",17728.89%,0,,,,,,,,
0,"77,000.00",1138,8/12/2021,46.34,S,H,42.62,0.00,0.00,0.00,0.00,0.00%,27.55,0,"496,860.17","13,767,995.24","13,688,497.61",-0.58%,"77,000.00","13,688,497.61",17677.27%,0,,,,,,,,
0,"77,000.00",1139,8/13/2021,46.25,S,H,43.48,0.00,0.00,0.00,0.00,0.00%,28.79,0,"496,860.17","13,767,995.24","14,304,604.22",3.90%,"77,000.00","14,304,604.22",18477.41%,0,,,,,,,,
1000,"78,000.00",1140,8/16/2021,45.91,S,H,43.01,500.00,11.63,500.00,500.00,0.00%,28.99,500,"496,877.41","13,768,495.24","14,404,476.26",4.62%,"78,000.00","14,404,976.26",18367.92%,1,,,,,,,,
0,"78,000.00",1141,8/17/2021,45.51,S,H,40.46,0.00,11.63,500.00,470.36,-5.93%,29.00,0,"496,877.41","13,768,495.24","14,409,445.03",4.66%,"78,000.00","14,409,915.39",18374.25%,0,,,,,,,,
0,"78,000.00",1142,8/18/2021,44.79,S,H,38.66,0.00,11.63,500.00,449.43,-10.11%,29.29,0,"496,877.41","13,768,495.24","14,553,539.48",5.70%,"78,000.00","14,553,988.91",18558.96%,0,,,,,,,,
0,"78,000.00",1143,8/19/2021,43.99,S,H,39.63,0.00,11.63,500.00,460.71,-7.86%,29.93,0,"496,877.41","13,768,495.24","14,871,541.03",8.01%,"78,000.00","14,872,001.73",18966.67%,0,,,,,,,,
0,"78,000.00",1144,8/20/2021,43.34,S,H,40.43,0.00,11.63,500.00,470.01,-6.00%,29.98,0,"496,877.41","13,768,495.24","14,896,384.90",8.19%,"78,000.00","14,896,854.90",18998.53%,0,,,,,,,,
0,"78,000.00",1145,8/23/2021,42.99,B,B,43.69,"14,896,384.90","340,968.02","14,896,884.90","14,896,892.80",0.00%,29.89,0,0.00,0.00,0.00,0.00%,"78,000.00","14,896,892.80",18998.58%,14896.3849,,,,,,,,
0,"78,000.00",1146,8/24/2021,42.78,B,H,43.73,0.00,"340,968.02","14,896,884.90","14,910,531.52",0.09%,29.24,0,0.00,0.00,0.00,0.00%,"78,000.00","14,910,531.52",19016.07%,0,,,,,,,,
0,"78,000.00",1147,8/25/2021,42.83,B,H,44.78,0.00,"340,968.02","14,896,884.90","15,268,547.94",2.49%,28.47,0,0.00,0.00,0.00,0.00%,"78,000.00","15,268,547.94",19475.06%,0,,,,,,,,
0,"78,000.00",1148,8/26/2021,43.02,B,H,44.68,0.00,"340,968.02","14,896,884.90","15,234,451.14",2.27%,28.77,0,0.00,0.00,0.00,0.00%,"78,000.00","15,234,451.14",19431.35%,0,,,,,,,,
0,"78,000.00",1149,8/27/2021,43.41,B,H,47.3,0.00,"340,968.02","14,896,884.90","16,127,787.35",8.26%,29.25,0,0.00,0.00,0.00,0.00%,"78,000.00","16,127,787.35",20576.65%,0,,,,,,,,
0,"78,000.00",1150,8/30/2021,43.96,B,H,47.74,0.00,"340,968.02","14,896,884.90","16,277,813.28",9.27%,29.51,0,0.00,0.00,0.00,0.00%,"78,000.00","16,277,813.28",20768.99%,0,,,,,,,,
0,"78,000.00",1151,8/31/2021,44.57,B,H,46.55,0.00,"340,968.02","14,896,884.90","15,872,061.34",6.55%,28.96,0,0.00,0.00,0.00,0.00%,"78,000.00","15,872,061.34",20248.80%,0,,,,,,,,
0,"78,000.00",1152,9/1/2021,45.20,B,H,45.96,0.00,"340,968.02","14,896,884.90","15,670,890.21",5.20%,29.05,0,0.00,0.00,0.00,0.00%,"78,000.00","15,670,890.21",19990.88%,0,,,,,,,,
0,"78,000.00",1153,9/2/2021,45.85,B,H,46.3,0.00,"340,968.02","14,896,884.90","15,786,819.33",5.97%,29.43,0,0.00,0.00,0.00,0.00%,"78,000.00","15,786,819.33",20139.51%,0,,,,,,,,
0,"78,000.00",1154,9/3/2021,46.86,B,H,47.24,0.00,"340,968.02","14,896,884.90","16,107,329.27",8.13%,28.67,0,0.00,0.00,0.00,0.00%,"78,000.00","16,107,329.27",20550.42%,0,,,,,,,,
1000,"79,000.00",1155,9/7/2021,47.19,S,S,46.77,500.00,0.00,0.00,0.00,0.00%,27.92,"16,107,829.27","576,927.98","16,107,829.27","16,107,829.27",0.00%,"79,000.00","16,107,829.27",20289.66%,16108.32927,,,,,,,,
0,"79,000.00",1156,9/8/2021,47.27,S,H,44.95,0.00,0.00,0.00,0.00,0.00%,28.49,0,"576,927.98","16,107,829.27","16,436,678.22",2.04%,"79,000.00","16,436,678.22",20705.92%,0,,,,,,,,
0,"79,000.00",1157,9/9/2021,47.38,S,H,45.55,0.00,0.00,0.00,0.00,0.00%,29.50,0,"576,927.98","16,107,829.27","17,019,375.49",5.66%,"79,000.00","17,019,375.49",21443.51%,0,,,,,,,,
0,"79,000.00",1158,9/10/2021,47.50,S,H,46.59,0.00,0.00,0.00,0.00,0.00%,28.74,0,"576,927.98","16,107,829.27","16,580,910.22",2.94%,"79,000.00","16,580,910.22",20888.49%,0,,,,,,,,
0,"79,000.00",1159,9/13/2021,47.41,B,B,47.87,"16,580,910.22","346,373.73","16,580,910.22","16,580,910.22",0.00%,29.29,0,0.00,0.00,0.00,0.00%,"79,000.00","16,580,910.22",20888.49%,16580.91022,,,,,,,,
0,"79,000.00",1160,9/14/2021,47.52,B,H,47.87,0.00,"346,373.73","16,580,910.22","16,580,910.22",0.00%,30.29,0,0.00,0.00,0.00,0.00%,"79,000.00","16,580,910.22",20888.49%,0,,,,,,,,
0,"79,000.00",1161,9/15/2021,47.68,B,H,48.59,0.00,"346,373.73","16,580,910.22","16,830,299.30",1.50%,29.99,0,0.00,0.00,0.00,0.00%,"79,000.00","16,830,299.30",21204.18%,0,,,,,,,,
0,"79,000.00",1162,9/16/2021,47.99,B,H,49.07,0.00,"346,373.73","16,580,910.22","16,996,558.69",2.51%,29.60,0,0.00,0.00,0.00,0.00%,"79,000.00","16,996,558.69",21414.63%,0,,,,,,,,
0,"79,000.00",1163,9/17/2021,48.08,S,S,46.75,0.00,0.00,0.00,0.00,0.00%,29.14,"16,996,558.69","583,272.43","16,996,558.69","16,996,558.69",0.00%,"79,000.00","16,996,558.69",21414.63%,16996.55869,,,,,,,,
0,"79,000.00",1164,9/20/2021,47.69,S,H,43.3,0.00,0.00,0.00,0.00,0.00%,30.24,0,"583,272.43","16,996,558.69","17,638,158.37",3.77%,"79,000.00","17,638,158.37",22226.78%,0,,,,,,,,
0,"79,000.00",1165,9/21/2021,47.40,S,H,43.6,0.00,0.00,0.00,0.00,0.00%,30.16,0,"583,272.43","16,996,558.69","17,591,496.57",3.50%,"79,000.00","17,591,496.57",22167.72%,0,,,,,,,,
0,"79,000.00",1166,9/22/2021,47.42,S,H,46.26,0.00,0.00,0.00,0.00,0.00%,30.65,0,"583,272.43","16,996,558.69","17,877,300.06",5.18%,"79,000.00","17,877,300.06",22529.49%,0,,,,,,,,
0,"79,000.00",1167,9/23/2021,47.65,B,B,48.1,"17,877,300.06","371,669.44","17,877,300.06","17,877,300.06",0.00%,28.59,0,0.00,0.00,0.00,0.00%,"79,000.00","17,877,300.06",22529.49%,17877.30006,,,,,,,,
0,"79,000.00",1168,9/24/2021,47.61,B,H,47.95,0.00,"371,669.44","17,877,300.06","17,821,549.65",-0.31%,27.77,0,0.00,0.00,0.00,0.00%,"79,000.00","17,821,549.65",22458.92%,0,,,,,,,,
0,"79,000.00",1169,9/27/2021,47.61,B,H,47.69,0.00,"371,669.44","17,877,300.06","17,724,915.59",-0.85%,27.47,0,0.00,0.00,0.00,0.00%,"79,000.00","17,724,915.59",22336.60%,0,,,,,,,,
1000,"80,000.00",1170,9/28/2021,47.29,S,S,42.23,500.00,0.00,0.00,0.00,0.00%,26.15,"17,725,415.59","677,836.16","17,725,415.59","17,725,415.59",0.00%,"80,000.00","17,725,415.59",22056.77%,17725.91559,,,,,,,,
0,"80,000.00",1171,9/29/2021,46.69,S,H,40.12,0.00,0.00,0.00,0.00,0.00%,26.33,0,"677,836.16","17,725,415.59","17,847,426.10",0.69%,"80,000.00","17,847,426.10",22209.28%,0,,,,,,,,
0,"80,000.00",1172,9/30/2021,45.93,S,H,40.04,0.00,0.00,0.00,0.00,0.00%,26.28,0,"677,836.16","17,725,415.59","17,813,534.29",0.50%,"80,000.00","17,813,534.29",22166.92%,0,,,,,,,,
0,"80,000.00",1173,10/1/2021,45.14,S,H,40.07,0.00,0.00,0.00,0.00,0.00%,26.91,0,"677,836.16","17,725,415.59","18,240,571.07",2.91%,"80,000.00","18,240,571.07",22700.71%,0,,,,,,,,
0,"80,000.00",1174,10/4/2021,44.67,S,H,37.02,0.00,0.00,0.00,0.00,0.00%,26.72,0,"677,836.16","17,725,415.59","18,111,782.20",2.18%,"80,000.00","18,111,782.20",22539.73%,0,,,,,,,,
0,"80,000.00",1175,10/5/2021,44.16,S,H,38.65,0.00,0.00,0.00,0.00,0.00%,25.99,0,"677,836.16","17,725,415.59","17,616,961.81",-0.61%,"80,000.00","17,616,961.81",21921.20%,0,,,,,,,,
0,"80,000.00",1176,10/6/2021,43.41,S,H,39.06,0.00,0.00,0.00,0.00,0.00%,26.37,0,"677,836.16","17,725,415.59","17,874,539.55",0.84%,"80,000.00","17,874,539.55",22243.17%,0,,,,,,,,
0,"80,000.00",1177,10/7/2021,42.76,S,H,40.39,0.00,0.00,0.00,0.00,0.00%,25.57,0,"677,836.16","17,725,415.59","17,332,270.62",-2.22%,"80,000.00","17,332,270.62",21565.34%,0,,,,,,,,
0,"80,000.00",1178,10/8/2021,42.05,S,H,39.33,0.00,0.00,0.00,0.00,0.00%,25.01,0,"677,836.16","17,725,415.59","16,952,682.37",-4.36%,"80,000.00","16,952,682.37",21090.85%,0,,,,,,,,
0,"80,000.00",1179,10/11/2021,41.27,S,H,38.38,0.00,0.00,0.00,0.00,0.00%,24.84,0,"677,836.16","17,725,415.59","16,837,450.22",-5.01%,"80,000.00","16,837,450.22",20946.81%,0,,,,,,,,
0,"80,000.00",1180,10/12/2021,40.62,S,H,37.05,0.00,0.00,0.00,0.00,0.00%,26.09,0,"677,836.16","17,725,415.59","17,684,745.42",-0.23%,"80,000.00","17,684,745.42",22005.93%,0,,,,,,,,
0,"80,000.00",1181,10/13/2021,40.18,S,H,37.65,0.00,0.00,0.00,0.00,0.00%,26.88,0,"677,836.16","17,725,415.59","18,220,235.99",2.79%,"80,000.00","18,220,235.99",22675.29%,0,,,,,,,,
0,"80,000.00",1182,10/14/2021,40.09,B,B,41.05,"18,220,235.99","443,854.71","18,220,235.99","18,220,235.99",0.00%,27.17,0,0.00,0.00,0.00,0.00%,"80,000.00","18,220,235.99",22675.29%,18220.23599,,,,,,,,
0,"80,000.00",1183,10/15/2021,40.25,B,H,41.84,0.00,"443,854.71","18,220,235.99","18,570,881.21",1.92%,26.72,0,0.00,0.00,0.00,0.00%,"80,000.00","18,570,881.21",23113.60%,0,,,,,,,,
0,"80,000.00",1184,10/18/2021,40.60,B,H,42.86,0.00,"443,854.71","18,220,235.99","19,023,613.02",4.41%,27.03,0,0.00,0.00,0.00,0.00%,"80,000.00","19,023,613.02",23679.52%,0,,,,,,,,
1000,"81,000.00",1185,10/19/2021,41.11,B,H,44.43,500.00,"443,865.97","18,220,735.99","19,720,964.92",8.23%,25.99,500,19.24,500.00,500.00,0.00%,"81,000.00","19,721,464.92",24247.49%,1,,,,,,,,
0,"81,000.00",1186,10/20/2021,41.67,B,H,44.2,0.00,"443,865.97","18,220,735.99","19,618,875.75",7.67%,25.42,0,19.24,500.00,489.03,-2.19%,"81,000.00","19,619,364.78",24121.44%,0,,,,,,,,
0,"81,000.00",1187,10/21/2021,42.03,B,H,45.59,0.00,"443,865.97","18,220,735.99","20,235,849.44",11.06%,25.36,0,19.24,500.00,487.88,-2.42%,"81,000.00","20,236,337.32",24883.13%,0,,,,,,,,
0,"81,000.00",1188,10/22/2021,42.55,B,H,44.05,0.00,"443,865.97","18,220,735.99","19,552,295.85",7.31%,26.12,0,19.24,500.00,502.50,0.50%,"81,000.00","19,552,798.35",24039.26%,0,,,,,,,,
0,"81,000.00",1189,10/25/2021,43.08,B,H,45.06,0.00,"443,865.97","18,220,735.99","20,000,600.48",9.77%,26.02,0,19.24,500.00,500.58,0.12%,"81,000.00","20,001,101.06",24592.72%,0,,,,,,,,
0,"81,000.00",1190,10/26/2021,43.79,B,H,44.96,0.00,"443,865.97","18,220,735.99","19,956,213.88",9.52%,26.69,0,19.24,500.00,513.47,2.69%,"81,000.00","19,956,727.35",24537.94%,0,,,,,,,,
0,"81,000.00",1191,10/27/2021,44.52,S,S,44.09,0.00,0.00,0.00,0.00,0.00%,28.14,"19,956,213.88","709,195.28","19,956,713.88","19,956,755.25",0.00%,"81,000.00","19,956,755.25",24537.97%,19956.21388,,,,,,,,
0,"81,000.00",1192,10/28/2021,45.13,B,B,47,"19,956,755.25","424,611.81","19,956,755.25","19,956,755.25",0.00%,27.82,0,0.00,0.00,0.00,0.00%,"81,000.00","19,956,755.25",24537.97%,19956.75525,,,,,,,,
0,"81,000.00",1193,10/29/2021,45.66,B,H,47.65,0.00,"424,611.81","19,956,755.25","20,232,752.92",1.38%,28.14,0,0.00,0.00,0.00,0.00%,"81,000.00","20,232,752.92",24878.71%,0,,,,,,,,
0,"81,000.00",1194,11/1/2021,46.36,B,H,49.96,0.00,"424,611.81","19,956,755.25","21,213,606.21",6.30%,27.49,0,0.00,0.00,0.00,0.00%,"81,000.00","21,213,606.21",26089.64%,0,,,,,,,,
0,"81,000.00",1195,11/2/2021,47.09,B,H,51.82,0.00,"424,611.81","19,956,755.25","22,003,384.19",10.26%,27.84,0,0.00,0.00,0.00,0.00%,"81,000.00","22,003,384.19",27064.67%,0,,,,,,,,
0,"81,000.00",1196,11/3/2021,48.00,B,H,53.67,0.00,"424,611.81","19,956,755.25","22,788,916.04",14.19%,27.01,0,0.00,0.00,0.00,0.00%,"81,000.00","22,788,916.04",28034.46%,0,,,,,,,,
0,"81,000.00",1197,11/4/2021,49.41,B,H,59.08,0.00,"424,611.81","19,956,755.25","25,086,065.96",25.70%,27.82,0,0.00,0.00,0.00,0.00%,"81,000.00","25,086,065.96",30870.45%,0,,,,,,,,
0,"81,000.00",1198,11/5/2021,51.03,B,H,60.91,0.00,"424,611.81","19,956,755.25","25,863,105.57",29.60%,29.06,0,0.00,0.00,0.00,0.00%,"81,000.00","25,863,105.57",31829.76%,0,,,,,,,,
0,"81,000.00",1199,11/8/2021,52.93,B,H,63.54,0.00,"424,611.81","19,956,755.25","26,979,834.64",35.19%,28.95,0,0.00,0.00,0.00,0.00%,"81,000.00","26,979,834.64",33208.44%,0,,,,,,,,
1000,"82,000.00",1200,11/9/2021,54.85,B,H,63.4,500.00,"424,619.70","19,957,255.25","26,920,888.99",34.89%,30.03,500,16.65,500.00,500.00,0.00%,"82,000.00","26,921,388.99",32730.96%,1,,,,,,,,
0,"82,000.00",1201,11/10/2021,56.54,B,H,57.95,0.00,"424,619.70","19,957,255.25","24,606,711.62",23.30%,28.41,0,16.65,500.00,473.03,-5.39%,"82,000.00","24,607,184.65",29908.76%,0,,,,,,,,
0,"82,000.00",1202,11/11/2021,58.03,B,H,61.64,0.00,"424,619.70","19,957,255.25","26,173,558.32",31.15%,28.30,0,16.65,500.00,471.20,-5.76%,"82,000.00","26,174,029.51",31819.55%,0,,,,,,,,
0,"82,000.00",1203,11/12/2021,59.69,B,H,63.35,0.00,"424,619.70","19,957,255.25","26,899,658.01",34.79%,27.90,0,16.65,500.00,464.54,-7.09%,"82,000.00","26,900,122.54",32705.03%,0,,,,,,,,
0,"82,000.00",1204,11/15/2021,61.17,B,H,63.2,0.00,"424,619.70","19,957,255.25","26,835,965.05",34.47%,26.86,0,16.65,500.00,447.22,-10.56%,"82,000.00","26,836,412.27",32627.33%,0,,,,,,,,
0,"82,000.00",1205,11/16/2021,62.63,B,H,66.15,0.00,"424,619.70","19,957,255.25","28,088,593.17",40.74%,26.65,0,16.65,500.00,443.72,-11.26%,"82,000.00","28,089,036.89",34154.92%,0,,,,,,,,
0,"82,000.00",1206,11/17/2021,63.86,B,H,64.52,0.00,"424,619.70","19,957,255.25","27,396,463.06",37.28%,27.30,0,16.65,500.00,454.55,-9.09%,"82,000.00","27,396,917.60",33310.88%,0,,,,,,,,
0,"82,000.00",1207,11/18/2021,64.77,B,H,67.98,0.00,"424,619.70","19,957,255.25","28,865,647.22",44.64%,27.52,0,16.65,500.00,458.21,-8.36%,"82,000.00","28,866,105.43",35102.57%,0,,,,,,,,
0,"82,000.00",1208,11/19/2021,65.52,B,H,68.61,0.00,"424,619.70","19,957,255.25","29,133,157.63",45.98%,28.47,0,16.65,500.00,474.03,-5.19%,"82,000.00","29,133,631.65",35428.82%,0,,,,,,,,
0,"82,000.00",1209,11/22/2021,66.29,S,S,65.43,0.00,0.00,0.00,0.00,0.00%,27.46,"29,133,157.63","1,060,947.37","29,133,657.63","29,133,614.84",0.00%,"82,000.00","29,133,614.84",35428.80%,29133.15763,,,,,,,,
0,"82,000.00",1210,11/23/2021,66.39,S,H,64.74,0.00,0.00,0.00,0.00,0.00%,26.29,0,"1,060,947.37","29,133,657.63","27,892,306.41",-4.26%,"82,000.00","27,892,306.41",33915.01%,0,,,,,,,,
